day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
2,488900,DIVING_GEAR,99848.0,23.0,,,,,99851.0,23.0,,,,,99849.5,-114664.0
2,489000,DIVING_GEAR,99836.0,6.0,99835.0,15.0,,,99838.0,21.0,,,,,99837.0,-106628.0
2,489100,DIVING_GEAR,99837.0,17.0,,,,,99840.0,17.0,,,,,99838.5,-107616.0
2,489200,DIVING_GEAR,99832.0,6.0,99831.0,10.0,,,99834.0,6.0,99835.0,10.0,,,99833.0,-104304.0
2,489300,DIVING_GEAR,99832.0,6.0,99831.0,10.0,,,99834.0,6.0,99835.0,10.0,,,99833.0,-104340.0
2,489400,DIVING_GEAR,99832.0,24.0,,,,,99835.0,24.0,,,,,99833.5,-104728.0
2,489500,DIVING_GEAR,99839.0,5.0,99838.0,19.0,,,99841.0,5.0,99842.0,19.0,,,99840.0,-108736.0
2,489600,DIVING_GEAR,99827.0,17.0,,,,,99830.0,17.0,,,,,99828.5,-101644.0
2,489700,DIVING_GEAR,99830.0,10.0,99829.0,20.0,,,99832.0,10.0,99833.0,20.0,,,99831.0,-103064.0
2,489800,DIVING_GEAR,99837.0,9.0,99836.0,16.0,,,99839.0,9.0,99840.0,16.0,,,99838.0,-107420.0
2,489900,DIVING_GEAR,99829.0,7.0,99828.0,13.0,,,99831.0,7.0,99832.0,13.0,,,99830.0,-102340.0
2,490000,DIVING_GEAR,99833.0,22.0,,,,,99836.0,22.0,,,,,99834.5,-105128.0
2,490100,DIVING_GEAR,99838.0,6.0,99837.0,13.0,,,99840.0,6.0,99841.0,13.0,,,99839.0,-108168.0
2,490200,DIVING_GEAR,99834.0,20.0,,,,,99837.0,20.0,,,,,99835.5,-106016.0
2,490300,DIVING_GEAR,99823.0,9.0,99822.0,16.0,,,99825.0,9.0,99826.0,16.0,,,99824.0,-98568.0
2,490400,DIVING_GEAR,99823.0,20.0,,,,,99826.0,20.0,,,,,99824.5,-99080.0
2,490500,DIVING_GEAR,99820.0,20.0,,,,,99823.0,20.0,,,,,99821.5,-97176.0
2,490600,DIVING_GEAR,99830.0,9.0,99829.0,14.0,,,99832.0,9.0,99833.0,14.0,,,99831.0,-103104.0
2,490700,DIVING_GEAR,99828.0,23.0,,,,,99831.0,23.0,,,,,99829.5,-102128.0
2,490800,DIVING_GEAR,99832.0,20.0,,,,,99835.0,20.0,,,,,99833.5,-104760.0
2,490900,DIVING_GEAR,99835.0,8.0,99834.0,15.0,,,99837.0,8.0,99838.0,15.0,,,99836.0,-106028.0
2,491000,DIVING_GEAR,99836.0,9.0,99835.0,17.0,,,99838.0,9.0,99839.0,17.0,,,99837.0,-106696.0
2,491100,DIVING_GEAR,99828.0,8.0,99827.0,14.0,,,99830.0,8.0,99831.0,14.0,,,99829.0,-101852.0
2,491200,DIVING_GEAR,99823.0,22.0,,,,,99826.0,22.0,,,,,99824.5,-98988.0
2,491300,DIVING_GEAR,99824.0,8.0,99823.0,11.0,,,99826.0,8.0,99827.0,11.0,,,99825.0,-99312.0
2,491400,DIVING_GEAR,99823.0,25.0,,,,,99826.0,25.0,,,,,99824.5,-98928.0
2,491500,DIVING_GEAR,99822.0,25.0,,,,,99825.0,25.0,,,,,99823.5,-98448.0
2,491600,DIVING_GEAR,99827.0,7.0,99826.0,10.0,,,99829.0,7.0,99830.0,10.0,,,99828.0,-101340.0
2,491700,DIVING_GEAR,99827.0,26.0,,,,,99830.0,26.0,,,,,99828.5,-101448.0
2,491800,DIVING_GEAR,99831.0,24.0,,,,,99834.0,24.0,,,,,99832.5,-104132.0
2,491900,DIVING_GEAR,99832.0,10.0,99831.0,20.0,,,99834.0,10.0,99835.0,20.0,,,99833.0,-104404.0
2,492000,DIVING_GEAR,99834.0,20.0,,,,,99837.0,20.0,,,,,99835.5,-105788.0
2,492100,DIVING_GEAR,99831.0,8.0,99830.0,19.0,,,99833.0,8.0,99834.0,19.0,,,99832.0,-103708.0
2,492200,DIVING_GEAR,99821.0,19.0,,,,,99824.0,19.0,,,,,99822.5,-97872.0
2,492300,DIVING_GEAR,99827.0,7.0,99826.0,17.0,,,99829.0,7.0,99830.0,17.0,,,99828.0,-101060.0
2,492400,DIVING_GEAR,99832.0,5.0,99831.0,18.0,,,99834.0,5.0,99835.0,18.0,,,99833.0,-104316.0
2,492500,DIVING_GEAR,99836.0,10.0,99835.0,13.0,,,99838.0,10.0,99839.0,13.0,,,99837.0,-106736.0
2,492600,DIVING_GEAR,99831.0,6.0,99830.0,14.0,,,99833.0,6.0,99834.0,14.0,,,99832.0,-103568.0
2,492700,DIVING_GEAR,99837.0,26.0,,,,,99840.0,26.0,,,,,99838.5,-107732.0
2,492800,DIVING_GEAR,99838.0,9.0,99837.0,13.0,,,99840.0,9.0,99841.0,13.0,,,99839.0,-108040.0
2,492900,DIVING_GEAR,99839.0,5.0,99838.0,18.0,,,99841.0,5.0,99842.0,18.0,,,99840.0,-108620.0
2,493000,DIVING_GEAR,99834.0,30.0,,,,,99837.0,30.0,,,,,99835.5,-105972.0
2,493100,DIVING_GEAR,99831.0,24.0,,,,,99834.0,24.0,,,,,99832.5,-104016.0
2,493200,DIVING_GEAR,99827.0,21.0,,,,,99830.0,21.0,,,,,99828.5,-101520.0
2,493300,DIVING_GEAR,99829.0,23.0,,,,,99832.0,23.0,,,,,99830.5,-102860.0
2,493400,DIVING_GEAR,99825.0,19.0,,,,,99828.0,19.0,,,,,99826.5,-100156.0
2,493500,DIVING_GEAR,99825.0,6.0,99824.0,16.0,,,99827.0,6.0,99828.0,16.0,,,99826.0,-99980.0
2,493600,DIVING_GEAR,99821.0,26.0,,,,,99824.0,26.0,,,,,99822.5,-97808.0
2,493700,DIVING_GEAR,99813.0,25.0,,,,,99816.0,25.0,,,,,99814.5,-92816.0
2,493800,DIVING_GEAR,99814.0,10.0,99813.0,15.0,,,99816.0,10.0,99817.0,15.0,,,99815.0,-92952.0
2,493900,DIVING_GEAR,99814.0,16.0,,,,,99817.0,16.0,,,,,99815.5,-93372.0
2,494000,DIVING_GEAR,99815.0,7.0,99814.0,14.0,,,99817.0,7.0,99818.0,14.0,,,99816.0,-93588.0
2,494100,DIVING_GEAR,99796.0,26.0,,,,,99799.0,26.0,,,,,99797.5,-82172.0
2,494200,DIVING_GEAR,99802.0,28.0,,,,,99805.0,28.0,,,,,99803.5,-86076.0
2,494300,DIVING_GEAR,99802.0,18.0,,,,,99805.0,18.0,,,,,99803.5,-85968.0
2,494400,DIVING_GEAR,99796.0,20.0,,,,,99799.0,20.0,,,,,99797.5,-82220.0
2,494500,DIVING_GEAR,99808.0,9.0,99807.0,14.0,,,99810.0,9.0,99811.0,14.0,,,99809.0,-89496.0
2,494600,DIVING_GEAR,99808.0,18.0,,,,,99811.0,18.0,,,,,99809.5,-89520.0
2,494700,DIVING_GEAR,99812.0,18.0,,,,,99815.0,18.0,,,,,99813.5,-92300.0
2,494800,DIVING_GEAR,99813.0,22.0,,,,,99816.0,22.0,,,,,99814.5,-92732.0
2,494900,DIVING_GEAR,99799.0,5.0,99798.0,11.0,,,99801.0,5.0,99802.0,11.0,,,99800.0,-83712.0
2,495000,DIVING_GEAR,99806.0,16.0,,,,,99809.0,16.0,,,,,99807.5,-88272.0
2,495100,DIVING_GEAR,99799.0,7.0,99798.0,10.0,,,99801.0,7.0,99802.0,10.0,,,99800.0,-83796.0
2,495200,DIVING_GEAR,99805.0,19.0,,,,,99808.0,19.0,,,,,99806.5,-87916.0
2,495300,DIVING_GEAR,99805.0,10.0,99804.0,19.0,,,99807.0,10.0,99808.0,19.0,,,99806.0,-87348.0
2,495400,DIVING_GEAR,99799.0,26.0,,,,,99802.0,26.0,,,,,99800.5,-83948.0
2,495500,DIVING_GEAR,99784.0,5.0,99783.0,20.0,,,99786.0,5.0,99787.0,20.0,,,99785.0,-74408.0
2,495600,DIVING_GEAR,99781.0,5.0,99780.0,17.0,,,99783.0,5.0,99784.0,17.0,,,99782.0,-72504.0
2,495700,DIVING_GEAR,99775.0,9.0,99774.0,20.0,,,99777.0,9.0,99778.0,20.0,,,99776.0,-68536.0
2,495800,DIVING_GEAR,99775.0,7.0,99774.0,12.0,,,99777.0,7.0,99778.0,12.0,,,99776.0,-68584.0
2,495900,DIVING_GEAR,99768.0,5.0,99767.0,18.0,,,99770.0,5.0,99771.0,18.0,,,99769.0,-64264.0
2,496000,DIVING_GEAR,99772.0,20.0,,,,,99775.0,20.0,,,,,99773.5,-66952.0
2,496100,DIVING_GEAR,99769.0,9.0,99768.0,17.0,,,99771.0,9.0,99772.0,17.0,,,99770.0,-64816.0
2,496200,DIVING_GEAR,99766.0,7.0,99765.0,15.0,,,99768.0,7.0,99769.0,15.0,,,99767.0,-63000.0
2,496300,DIVING_GEAR,99778.0,5.0,99777.0,18.0,,,99780.0,5.0,99781.0,18.0,,,99779.0,-70596.0
2,496400,DIVING_GEAR,99783.0,9.0,99782.0,19.0,,,99785.0,9.0,99786.0,19.0,,,99784.0,-73556.0
2,496500,DIVING_GEAR,99779.0,10.0,99778.0,13.0,,,99781.0,23.0,,,,,99780.0,-70980.0
2,496600,DIVING_GEAR,99781.0,10.0,99780.0,19.0,,,99783.0,10.0,99784.0,19.0,,,99782.0,-72312.0
2,496700,DIVING_GEAR,99771.0,8.0,99770.0,18.0,,,99773.0,8.0,99774.0,18.0,,,99772.0,-66000.0
2,496800,DIVING_GEAR,99766.0,6.0,99765.0,11.0,,,99768.0,6.0,99769.0,11.0,,,99767.0,-63020.0
2,496900,DIVING_GEAR,99765.0,9.0,99764.0,10.0,,,99767.0,9.0,99768.0,10.0,,,99766.0,-62256.0
2,497000,DIVING_GEAR,99760.0,5.0,99759.0,14.0,,,99762.0,5.0,99763.0,14.0,,,99761.0,-59304.0
2,497100,DIVING_GEAR,99754.0,8.0,99753.0,13.0,,,99756.0,8.0,99757.0,13.0,,,99755.0,-55344.0
2,497200,DIVING_GEAR,99757.0,23.0,,,,,99760.0,23.0,,,,,99758.5,-57732.0
2,497300,DIVING_GEAR,99754.0,8.0,99753.0,17.0,,,99756.0,8.0,99757.0,17.0,,,99755.0,-55312.0
2,497400,DIVING_GEAR,99748.0,21.0,,,,,99751.0,21.0,,,,,99749.5,-52100.0
2,497500,DIVING_GEAR,99745.0,7.0,99744.0,10.0,,,99747.0,7.0,99748.0,10.0,,,99746.0,-49692.0
2,497600,DIVING_GEAR,99740.0,22.0,,,,,99743.0,22.0,,,,,99741.5,-47060.0
2,497700,DIVING_GEAR,99745.0,21.0,,,,,99748.0,21.0,,,,,99746.5,-50008.0
2,497800,DIVING_GEAR,99747.0,9.0,99746.0,15.0,,,99749.0,9.0,99750.0,15.0,,,99748.0,-51040.0
2,497900,DIVING_GEAR,99737.0,21.0,,,,,99740.0,21.0,,,,,99738.5,-45168.0
2,498000,DIVING_GEAR,99745.0,18.0,,,,,99748.0,18.0,,,,,99746.5,-50220.0
2,498100,DIVING_GEAR,99752.0,9.0,99751.0,12.0,,,99754.0,9.0,99755.0,12.0,,,99753.0,-54284.0
2,498200,DIVING_GEAR,99750.0,22.0,,,,,99753.0,22.0,,,,,99751.5,-53084.0
2,498300,DIVING_GEAR,99744.0,6.0,99743.0,12.0,,,99746.0,6.0,99747.0,12.0,,,99745.0,-49176.0
2,498400,DIVING_GEAR,99744.0,6.0,99743.0,15.0,,,99746.0,6.0,99747.0,15.0,,,99745.0,-49156.0
2,498500,DIVING_GEAR,99740.0,22.0,,,,,99743.0,22.0,,,,,99741.5,-46844.0
2,498600,DIVING_GEAR,99743.0,29.0,,,,,99746.0,29.0,,,,,99744.5,-48728.0
2,498700,DIVING_GEAR,99743.0,8.0,99742.0,16.0,,,99745.0,8.0,99746.0,16.0,,,99744.0,-48476.0
2,498800,DIVING_GEAR,99750.0,21.0,,,,,99753.0,21.0,,,,,99751.5,-53252.0
2,498900,DIVING_GEAR,99740.0,22.0,,,,,99743.0,22.0,,,,,99741.5,-46904.0
2,499000,DIVING_GEAR,99736.0,22.0,,,,,99739.0,22.0,,,,,99737.5,-44432.0
2,499100,DIVING_GEAR,99738.0,5.0,99737.0,10.0,,,99740.0,5.0,99741.0,10.0,,,99739.0,-45408.0
2,499200,DIVING_GEAR,99735.0,9.0,99734.0,11.0,,,99737.0,9.0,99738.0,11.0,,,99736.0,-43396.0
2,499300,DIVING_GEAR,99732.0,5.0,99731.0,15.0,,,99734.0,5.0,99735.0,15.0,,,99733.0,-41672.0
2,499400,DIVING_GEAR,99725.0,10.0,99724.0,12.0,,,99727.0,10.0,99728.0,12.0,,,99726.0,-37128.0
2,499500,DIVING_GEAR,99736.0,21.0,,,,,99739.0,21.0,,,,,99737.5,-44368.0
2,499600,DIVING_GEAR,99735.0,8.0,99734.0,13.0,,,99737.0,8.0,99738.0,13.0,,,99736.0,-43564.0
2,499700,DIVING_GEAR,99739.0,8.0,99738.0,12.0,,,99741.0,8.0,99742.0,12.0,,,99740.0,-46124.0
2,499800,DIVING_GEAR,99734.0,5.0,99733.0,12.0,,,99736.0,5.0,99737.0,12.0,,,99735.0,-43020.0
2,499900,DIVING_GEAR,99731.0,6.0,99730.0,10.0,,,99733.0,6.0,99734.0,10.0,,,99732.0,-41124.0
2,500000,DIVING_GEAR,99730.0,25.0,,,,,99733.0,25.0,,,,,99731.5,-40732.0
2,500100,DIVING_GEAR,99740.0,25.0,,,,,99743.0,25.0,,,,,99741.5,-46928.0
2,500200,DIVING_GEAR,99748.0,18.0,,,,,99751.0,18.0,,,,,99749.5,-52072.0
2,500300,DIVING_GEAR,99761.0,10.0,99760.0,18.0,,,99763.0,10.0,99764.0,18.0,,,99762.0,-59944.0
2,500400,DIVING_GEAR,99770.0,8.0,99769.0,16.0,,,99772.0,8.0,99773.0,16.0,,,99771.0,-65672.0
2,500500,DIVING_GEAR,99779.0,10.0,99778.0,12.0,,,99781.0,10.0,99782.0,12.0,,,99780.0,-71268.0
2,500600,DIVING_GEAR,99777.0,23.0,,,,,99780.0,23.0,,,,,99778.5,-70332.0
2,500700,DIVING_GEAR,99773.0,29.0,,,,,99775.0,9.0,99776.0,20.0,,,99774.0,-67568.0
2,500800,DIVING_GEAR,99781.0,9.0,99780.0,11.0,,,99783.0,9.0,99784.0,11.0,,,99782.0,-72480.0
2,500900,DIVING_GEAR,99776.0,28.0,,,,,99779.0,28.0,,,,,99777.5,-69628.0
2,501000,DIVING_GEAR,99779.0,25.0,,,,,99782.0,25.0,,,,,99780.5,-71564.0
2,501100,DIVING_GEAR,99775.0,19.0,,,,,99778.0,19.0,,,,,99776.5,-69100.0
2,501200,DIVING_GEAR,99769.0,6.0,99768.0,20.0,,,99771.0,6.0,99772.0,20.0,,,99770.0,-64968.0
2,501300,DIVING_GEAR,99769.0,27.0,,,,,99772.0,27.0,,,,,99770.5,-65092.0
2,501400,DIVING_GEAR,99763.0,20.0,,,,,99766.0,20.0,,,,,99764.5,-61552.0
2,501500,DIVING_GEAR,99761.0,25.0,,,,,99764.0,25.0,,,,,99762.5,-60264.0
2,501600,DIVING_GEAR,99767.0,6.0,99766.0,12.0,,,99769.0,6.0,99770.0,12.0,,,99768.0,-63512.0
2,501700,DIVING_GEAR,99765.0,18.0,,,,,99768.0,18.0,,,,,99766.5,-62664.0
2,501800,DIVING_GEAR,99771.0,22.0,,,,,99774.0,22.0,,,,,99772.5,-66388.0
2,501900,DIVING_GEAR,99768.0,22.0,,,,,99771.0,22.0,,,,,99769.5,-64556.0
2,502000,DIVING_GEAR,99770.0,29.0,,,,,99773.0,29.0,,,,,99771.5,-65772.0
2,502100,DIVING_GEAR,99764.0,8.0,99763.0,13.0,,,99766.0,8.0,99767.0,13.0,,,99765.0,-61780.0
2,502200,DIVING_GEAR,99772.0,5.0,99771.0,12.0,,,99774.0,5.0,99775.0,12.0,,,99773.0,-66744.0
2,502300,DIVING_GEAR,99759.0,20.0,,,,,99762.0,22.0,,,,,99760.5,-58760.0
2,502400,DIVING_GEAR,99761.0,8.0,99760.0,11.0,,,99763.0,8.0,99764.0,11.0,,,99762.0,-59748.0
2,502500,DIVING_GEAR,99764.0,10.0,99763.0,13.0,,,99766.0,10.0,99767.0,13.0,,,99765.0,-61800.0
2,502600,DIVING_GEAR,99748.0,6.0,99747.0,12.0,,,99750.0,6.0,99751.0,12.0,,,99749.0,-51596.0
2,502700,DIVING_GEAR,99738.0,10.0,99737.0,19.0,,,99740.0,10.0,99741.0,19.0,,,99739.0,-45132.0
2,502800,DIVING_GEAR,99728.0,26.0,,,,,99731.0,26.0,,,,,99729.5,-39120.0
2,502900,DIVING_GEAR,99727.0,27.0,,,,,99730.0,27.0,,,,,99728.5,-38672.0
2,503000,DIVING_GEAR,99726.0,10.0,99725.0,14.0,,,99728.0,10.0,99729.0,14.0,,,99727.0,-37536.0
2,503100,DIVING_GEAR,99723.0,27.0,,,,,99726.0,27.0,,,,,99724.5,-36104.0
2,503200,DIVING_GEAR,99727.0,10.0,99726.0,19.0,,,99729.0,10.0,99730.0,19.0,,,99728.0,-38348.0
2,503300,DIVING_GEAR,99741.0,8.0,99740.0,14.0,,,99743.0,8.0,99744.0,14.0,,,99742.0,-47040.0
2,503400,DIVING_GEAR,99734.0,22.0,,,,,99737.0,22.0,,,,,99735.5,-42984.0
2,503500,DIVING_GEAR,99736.0,23.0,,,,,99739.0,23.0,,,,,99737.5,-44248.0
2,503600,DIVING_GEAR,99736.0,25.0,,,,,99739.0,25.0,,,,,99737.5,-44296.0
2,503700,DIVING_GEAR,99743.0,8.0,99742.0,16.0,,,99745.0,8.0,99746.0,16.0,,,99744.0,-48380.0
2,503800,DIVING_GEAR,99730.0,8.0,99729.0,20.0,,,99732.0,8.0,99733.0,20.0,,,99731.0,-40032.0
2,503900,DIVING_GEAR,99720.0,7.0,99719.0,12.0,,,99722.0,7.0,99723.0,12.0,,,99721.0,-33648.0
2,504000,DIVING_GEAR,99713.0,6.0,99712.0,10.0,,,99715.0,6.0,99716.0,10.0,,,99714.0,-29356.0
2,504100,DIVING_GEAR,99706.0,17.0,,,,,99709.0,17.0,,,,,99707.5,-25032.0
2,504200,DIVING_GEAR,99707.0,23.0,,,,,99710.0,23.0,,,,,99708.5,-25832.0
2,504300,DIVING_GEAR,99704.0,21.0,,,,,99707.0,21.0,,,,,99705.5,-23856.0
2,504400,DIVING_GEAR,99692.0,7.0,99691.0,15.0,,,99694.0,7.0,99695.0,15.0,,,99693.0,-15932.0
2,504500,DIVING_GEAR,99687.0,8.0,99686.0,19.0,,,99689.0,8.0,99690.0,19.0,,,99688.0,-12908.0
2,504600,DIVING_GEAR,99677.0,9.0,99676.0,17.0,,,99679.0,8.0,99680.0,17.0,,,99678.0,-6508.0
2,504700,DIVING_GEAR,99672.0,18.0,,,,,99675.0,18.0,,,,,99673.5,-3408.0
2,504800,DIVING_GEAR,99672.0,1.0,99671.0,5.0,99670.0,18.0,99673.0,5.0,99674.0,18.0,,,99672.5,-2512.0
2,504900,DIVING_GEAR,99666.0,6.0,99665.0,15.0,,,99668.0,6.0,99669.0,15.0,,,99667.0,688.0
2,505000,DIVING_GEAR,99673.0,8.0,99672.0,16.0,,,99675.0,8.0,99676.0,16.0,,,99674.0,-3888.0
2,505100,DIVING_GEAR,99686.0,18.0,,,,,99689.0,18.0,,,,,99687.5,-12468.0
2,505200,DIVING_GEAR,99689.0,22.0,,,,,99692.0,22.0,,,,,99690.5,-14256.0
2,505300,DIVING_GEAR,99679.0,23.0,,,,,99682.0,23.0,,,,,99680.5,-8108.0
2,505400,DIVING_GEAR,99688.0,10.0,99687.0,15.0,,,99690.0,10.0,99691.0,15.0,,,99689.0,-13496.0
2,505500,DIVING_GEAR,99700.0,25.0,,,,,99703.0,25.0,,,,,99701.5,-21456.0
2,505600,DIVING_GEAR,99699.0,25.0,,,,,99702.0,25.0,,,,,99700.5,-20588.0
2,505700,DIVING_GEAR,99701.0,21.0,,,,,99704.0,21.0,,,,,99702.5,-21896.0
2,505800,DIVING_GEAR,99708.0,8.0,99707.0,15.0,,,99710.0,8.0,99711.0,15.0,,,99709.0,-25996.0
2,505900,DIVING_GEAR,99708.0,29.0,,,,,99711.0,29.0,,,,,99709.5,-26616.0
2,506000,DIVING_GEAR,99716.0,6.0,99715.0,14.0,,,99718.0,6.0,99719.0,14.0,,,99717.0,-31332.0
2,506100,DIVING_GEAR,99719.0,22.0,,,,,99722.0,22.0,,,,,99720.5,-33332.0
2,506200,DIVING_GEAR,99715.0,21.0,,,,,99718.0,21.0,,,,,99716.5,-30804.0
2,506300,DIVING_GEAR,99712.0,6.0,99711.0,13.0,,,99714.0,6.0,99715.0,13.0,,,99713.0,-28752.0
2,506400,DIVING_GEAR,99710.0,23.0,,,,,99713.0,23.0,,,,,99711.5,-27628.0
2,506500,DIVING_GEAR,99706.0,9.0,99705.0,20.0,,,99708.0,9.0,99709.0,20.0,,,99707.0,-24828.0
2,506600,DIVING_GEAR,99713.0,27.0,,,,,99716.0,27.0,,,,,99714.5,-29756.0
2,506700,DIVING_GEAR,99715.0,23.0,,,,,99718.0,23.0,,,,,99716.5,-30848.0
2,506800,DIVING_GEAR,99714.0,7.0,99713.0,17.0,,,99716.0,7.0,99717.0,17.0,,,99715.0,-29936.0
2,506900,DIVING_GEAR,99718.0,30.0,,,,,99721.0,30.0,,,,,99719.5,-32912.0
2,507000,DIVING_GEAR,99719.0,10.0,99718.0,17.0,,,99721.0,10.0,99722.0,17.0,,,99720.0,-33064.0
2,507100,DIVING_GEAR,99725.0,10.0,99724.0,16.0,,,99727.0,10.0,99728.0,16.0,,,99726.0,-36940.0
2,507200,DIVING_GEAR,99734.0,29.0,,,,,99737.0,29.0,,,,,99735.5,-43056.0
2,507300,DIVING_GEAR,99735.0,15.0,,,,,99738.0,15.0,,,,,99736.5,-43568.0
2,507400,DIVING_GEAR,99731.0,17.0,,,,,99734.0,17.0,,,,,99732.5,-41140.0
2,507500,DIVING_GEAR,99724.0,8.0,99723.0,18.0,,,99726.0,8.0,99727.0,18.0,,,99725.0,-36416.0
2,507600,DIVING_GEAR,99734.0,23.0,,,,,99737.0,23.0,,,,,99735.5,-43112.0
2,507700,DIVING_GEAR,99736.0,28.0,,,,,99739.0,28.0,,,,,99737.5,-44444.0
2,507800,DIVING_GEAR,99733.0,7.0,99732.0,20.0,,,99735.0,7.0,99736.0,20.0,,,99734.0,-41964.0
2,507900,DIVING_GEAR,99732.0,8.0,99731.0,19.0,,,99734.0,8.0,99735.0,19.0,,,99733.0,-41432.0
2,508000,DIVING_GEAR,99725.0,7.0,99724.0,13.0,,,99727.0,7.0,99728.0,13.0,,,99726.0,-36896.0
2,508100,DIVING_GEAR,99733.0,5.0,99732.0,12.0,,,99735.0,5.0,99736.0,12.0,,,99734.0,-41936.0
2,508200,DIVING_GEAR,99734.0,16.0,,,,,99737.0,16.0,,,,,99735.5,-42964.0
2,508300,DIVING_GEAR,99732.0,5.0,99731.0,18.0,,,99734.0,5.0,99735.0,18.0,,,99733.0,-41388.0
2,508400,DIVING_GEAR,99722.0,29.0,,,,,99725.0,29.0,,,,,99723.5,-35516.0
2,508500,DIVING_GEAR,99735.0,22.0,,,,,99738.0,22.0,,,,,99736.5,-43544.0
2,508600,DIVING_GEAR,99736.0,10.0,99735.0,10.0,,,99738.0,10.0,99739.0,10.0,,,99737.0,-43852.0
2,508700,DIVING_GEAR,99722.0,7.0,99721.0,13.0,,,99724.0,7.0,99725.0,13.0,,,99723.0,-35072.0
2,508800,DIVING_GEAR,99718.0,22.0,,,,,99721.0,22.0,,,,,99719.5,-32680.0
2,508900,DIVING_GEAR,99718.0,6.0,99717.0,10.0,,,99720.0,6.0,99721.0,10.0,,,99719.0,-32404.0
2,509000,DIVING_GEAR,99718.0,20.0,,,,,99721.0,20.0,,,,,99719.5,-32832.0
2,509100,DIVING_GEAR,99711.0,18.0,,,,,99714.0,18.0,,,,,99712.5,-28412.0
2,509200,DIVING_GEAR,99718.0,24.0,,,,,99721.0,24.0,,,,,99719.5,-32740.0
2,509300,DIVING_GEAR,99721.0,18.0,,,,,99724.0,18.0,,,,,99722.5,-34852.0
2,509400,DIVING_GEAR,99721.0,17.0,,,,,99724.0,17.0,,,,,99722.5,-34860.0
2,509500,DIVING_GEAR,99717.0,17.0,,,,,99720.0,17.0,,,,,99718.5,-32116.0
2,509600,DIVING_GEAR,99706.0,18.0,,,,,99709.0,18.0,,,,,99707.5,-24988.0
2,509700,DIVING_GEAR,99703.0,21.0,,,,,99705.0,7.0,99706.0,14.0,,,99704.0,-23024.0
2,509800,DIVING_GEAR,99701.0,21.0,,,,,99704.0,21.0,,,,,99702.5,-22036.0
2,509900,DIVING_GEAR,99694.0,7.0,99693.0,19.0,,,99696.0,7.0,99697.0,19.0,,,99695.0,-17232.0
2,510000,DIVING_GEAR,99696.0,7.0,99695.0,19.0,,,99698.0,7.0,99699.0,19.0,,,99697.0,-18208.0
2,510100,DIVING_GEAR,99700.0,27.0,,,,,99703.0,27.0,,,,,99701.5,-21144.0
2,510200,DIVING_GEAR,99697.0,6.0,99696.0,16.0,,,99699.0,6.0,99700.0,16.0,,,99698.0,-19120.0
2,510300,DIVING_GEAR,99694.0,19.0,,,,,99697.0,19.0,,,,,99695.5,-17360.0
2,510400,DIVING_GEAR,99694.0,8.0,99693.0,17.0,,,99696.0,8.0,99697.0,17.0,,,99695.0,-17108.0
2,510500,DIVING_GEAR,99704.0,8.0,99703.0,18.0,,,99706.0,8.0,99707.0,18.0,,,99705.0,-23428.0
2,510600,DIVING_GEAR,99712.0,29.0,,,,,99715.0,29.0,,,,,99713.5,-28832.0
2,510700,DIVING_GEAR,99702.0,7.0,99701.0,13.0,,,99704.0,7.0,99705.0,13.0,,,99703.0,-22164.0
2,510800,DIVING_GEAR,99698.0,17.0,,,,,99701.0,17.0,,,,,99699.5,-20056.0
2,510900,DIVING_GEAR,99714.0,9.0,99713.0,10.0,,,99716.0,9.0,99717.0,10.0,,,99715.0,-29856.0
2,511000,DIVING_GEAR,99711.0,18.0,,,,,99714.0,18.0,,,,,99712.5,-28388.0
2,511100,DIVING_GEAR,99722.0,9.0,99721.0,11.0,,,99724.0,9.0,99725.0,11.0,,,99723.0,-35076.0
2,511200,DIVING_GEAR,99725.0,9.0,99724.0,12.0,,,99727.0,9.0,99728.0,12.0,,,99726.0,-36880.0
2,511300,DIVING_GEAR,99732.0,8.0,99731.0,20.0,,,99734.0,8.0,99735.0,20.0,,,99733.0,-41652.0
2,511400,DIVING_GEAR,99730.0,5.0,99729.0,14.0,,,99732.0,5.0,99733.0,14.0,,,99731.0,-40088.0
2,511500,DIVING_GEAR,99730.0,7.0,99729.0,10.0,,,99732.0,7.0,99733.0,10.0,,,99731.0,-40264.0
2,511600,DIVING_GEAR,99733.0,9.0,99732.0,13.0,,,99735.0,9.0,99736.0,13.0,,,99734.0,-42236.0
2,511700,DIVING_GEAR,99733.0,8.0,99732.0,15.0,,,99735.0,8.0,99736.0,15.0,,,99734.0,-42020.0
2,511800,DIVING_GEAR,99732.0,8.0,99731.0,18.0,,,99734.0,8.0,99735.0,18.0,,,99733.0,-41648.0
2,511900,DIVING_GEAR,99740.0,20.0,,,,,99743.0,20.0,,,,,99741.5,-47076.0
2,512000,DIVING_GEAR,99739.0,29.0,,,,,99742.0,29.0,,,,,99740.5,-46288.0
2,512100,DIVING_GEAR,99747.0,8.0,99746.0,13.0,,,99749.0,5.0,99750.0,13.0,,,99748.0,-51304.0
2,512200,DIVING_GEAR,99743.0,20.0,,,,,99746.0,20.0,,,,,99744.5,-48804.0
